user_id,review_similarity,category_similarity,avg_review_rating_by_user,std_review_rating_by_user,posts_per_year,count_significantly_different_ratings
1.00211e+20,,,2.0,,1.0,1
1.0021144443113526e+20,0.0,0.6417238535813111,2.3333333333333335,2.3094010767585034,1.5,2
1.002114929890097e+20,,,5.0,0.0,2.0,0
1.0021259176993672e+20,0.0,0.0,4.875,0.3535533905932739,1.1428571428571428,0
1.0021282310111e+20,0.0,0.0,4.327272727272727,1.0373496402343214,5.5,5
1.00215e+20,,,1.0,,1.0,1
1.0021525653605445e+20,0.0,0.0,4.666666666666667,1.1547005383792515,1.3333333333333333,2
1.0021563693000096e+20,,,5.0,0.0,1.0,0
1.0021719798591418e+20,0.0,0.0,4.636363636363637,1.2060453783110545,2.2,0
1.00221e+20,,,1.0,,1.0,1
1.0022125892671793e+20,0.0,0.0,2.0,1.7320508075688774,0.8333333333333334,2
1.0022544776369218e+20,0.0,1.0,4.428571428571429,1.5118578920369088,0.875,0
1.0022729227263474e+20,0.0,1.0,3.4,1.51657508881031,2.5,0
1.0023186600788464e+20,0.0,0.0,1.0,0.0,1.3333333333333333,1
1.00232e+20,,,3.0,,1.0,1
1.0023248360961956e+20,0.0,0.0,3.6666666666666665,1.3228756555322954,9.0,0
1.0023367195143768e+20,0.0,0.0,4.6,0.9660917830792959,5.0,0
1.0023675546325569e+20,0.0,0.0,5.0,0.0,1.1666666666666667,0
1.0023896360317924e+20,0.0,0.0,4.5,0.7071067811865476,10.0,1
1.0023977336667052e+20,0.03468722958252624,1.0,5.0,0.0,1.5,0
1.0024142888037723e+20,0.0,0.0,4.833333333333333,0.408248290463863,2.0,0
1.0024248434805912e+20,0.0,0.0,2.7,2.0027758514399734,5.0,1
1.0024472655880644e+20,,,5.0,,1.0,0
1.0024514541102308e+20,0.0,0.0,2.6,1.429840705968481,10.0,3
1.0024656351825545e+20,0.0,1.0,4.571428571428571,0.7867957924694432,1.4,0
1.0024761302340328e+20,0.0,0.0,5.0,0.0,4.0,1
1.0025005126155403e+20,0.0,0.0,1.3333333333333333,0.5773502691896257,1.5,2
1.00251e+20,,,1.0,,1.0,1
1.0025409612923732e+20,0.0,0.0,4.0,0.7071067811865476,2.5,0
1.0025995667249416e+20,,,1.0,,1.0,0
1.0026004742803789e+20,0.0,0.0,4.818181818181818,0.40451991747794563,3.6666666666666665,0
1.0026012904372768e+20,0.0,0.0,3.6060037523452158,1.1332805431399486,59.22222222222222,140
1.00261e+20,,,1.0,,1.0,1
1.0026199448051368e+20,0.0,0.0,3.857142857142857,1.6761634196950517,1.0,1
1.0026430344716078e+20,0.0,0.0,4.125,1.642080561796093,8.0,2
1.0026592011182829e+20,0.0,0.0,5.0,0.0,1.5,2
1.002676942167734e+20,0.0,0.20847192150356475,4.428571428571429,1.5118578920369088,3.5,3
1.0027157177891904e+20,0.0,0.15389949486579377,5.0,0.0,0.75,0
1.0027320507846772e+20,0.0,0.0,4.5,0.5270462766947299,5.0,0
1.0027432374101392e+20,0.0,0.0,3.625,1.5059406173077154,0.8888888888888888,3
1.0027674401734156e+20,0.0,0.0,3.95679012345679,0.8366508613231564,12.461538461538462,25
1.0027773351344664e+20,0.0,0.0,3.8,1.3165611772087666,10.0,3
1.0028001995381208e+20,0.0,0.11709565861540067,2.857142857142857,2.0354009783964297,1.4,6
1.00282679820664e+20,0.0,0.0,4.25,0.8864052604279183,2.0,2
1.0028392860854447e+20,0.0,0.0,3.2857142857142856,1.7043362064926935,1.4,3
1.0028581150783968e+20,0.0,0.0,4.5,1.0,4.0,2
1.0028649758293228e+20,0.0,0.0,4.0,1.1547005383792515,4.0,1
1.0028734427104495e+20,0.0,0.18638009089105823,4.75,0.46291004988627593,4.0,0
1.0028794839136222e+20,,,5.0,,1.0,0
1.002915085221228e+20,0.0,0.0,3.4444444444444446,1.3333333333333333,4.5,2
1.0029181718583086e+20,0.0,0.14937856772773242,4.428571428571429,1.5118578920369088,1.0,2
1.002951303603834e+20,0.0,0.0,5.0,0.0,8.0,2
1.0029610126185752e+20,,,5.0,,1.0,0
1.002971731416681e+20,0.0,0.0,5.0,0.0,4.5,1
1.0029874068110728e+20,0.0,0.0,3.7142857142857144,1.7043362064926935,3.5,3
1.0030214914188629e+20,0.0,0.0,4.6,1.2649110640673518,5.0,2
1.0030239892264352e+20,0.0,0.2554898950951417,5.0,0.0,1.0,0
1.00303e+20,,,5.0,,1.0,0
1.0030348894770576e+20,0.0,0.0,3.857142857142857,1.6761634196950512,7.0,1
1.0030407799688144e+20,0.0,0.0954427031741931,5.0,0.0,1.3333333333333333,1
1.0030471812456823e+20,0.0,0.12025500445329326,4.3,1.3374935098492586,3.3333333333333335,4
1.003062449038366e+20,0.0,0.08069692321869729,4.529411764705882,1.328422328310143,1.8888888888888888,14
1.0031128396682294e+20,0.0,0.16477629413717323,3.4,1.3416407864998738,2.5,2
1.0031203000005678e+20,0.0,0.0,4.545454545454546,0.9341987329938275,1.5714285714285714,4
1.0031226864260968e+20,0.0,0.0,2.0120481927710845,1.649049806992444,27.666666666666668,60
1.003148014942331e+20,0.0,0.14191773590121556,2.5,1.7320508075688772,0.6666666666666666,2
1.00315e+20,,,5.0,,1.0,0
1.0031614819019878e+20,0.0,0.0,4.857142857142857,0.37796447300922714,7.0,0
1.00320514663659e+20,0.0,0.0,4.25,1.0350983390135313,2.0,2
1.0032066637206417e+20,0.0,0.0,5.0,0.0,2.0,2
1.0032198754149332e+20,,,2.0,,1.0,1
1.0032631507020204e+20,0.0,0.0,4.8,0.6324555320336759,3.3333333333333335,1
1.0032668430233592e+20,0.0,0.0,4.0,1.3093073414159542,4.0,1
1.003277176580844e+20,0.0,0.1458822131323387,5.0,0.0,4.0,0
1.0032845610633224e+20,0.0,0.20595698291451353,3.625,1.685018016012207,8.0,3
1.0032963111910472e+20,0.0,0.12736675114063858,4.0,1.7320508075688772,2.3333333333333335,2
1.00330843766445e+20,0.0,0.0,3.888888888888889,1.7638342073763937,1.2857142857142858,2
1.0033112278545872e+20,,,5.0,,1.0,0
1.0033503162568212e+20,0.0,0.12851255582041113,2.7777777777777777,2.1081851067789197,2.25,4
1.0033591524051742e+20,0.0,0.31191724801557386,2.3333333333333335,2.3094010767585034,0.5,2
1.0033675468906304e+20,0.0,0.0,4.6,0.9660917830792958,5.0,0
1.003386849761517e+20,0.0,0.0,5.0,0.0,0.8333333333333334,0
1.0034232123132866e+20,0.0,0.0,2.125,1.807721533549109,1.0,5
1.003478311912582e+20,0.0,0.0,2.625,1.302470180629319,2.0,4
1.0035031362172876e+20,0.0,0.13545441648933496,5.0,0.0,4.5,0
1.003559349375664e+20,,,4.5,0.7071067811865476,1.0,0
1.00357e+20,,,5.0,,1.0,0
1.0035759315439896e+20,,,5.0,0.0,1.0,0
1.0035777348764112e+20,0.0,0.0,5.0,0.0,4.5,1
1.0035981483678512e+20,0.0,0.30061024143235515,2.5,2.0701966780270626,1.3333333333333333,7
1.0036e+20,,,1.5,0.7071067811865476,1.0,2
1.00361e+20,,,1.0,,1.0,1
1.0036285613896884e+20,0.0,0.0,3.3636363636363638,1.2862913567871994,5.5,2
1.0036560077025614e+20,0.0,0.09506918769657415,5.0,0.0,4.0,1
1.0036801641504804e+20,0.0,0.16923085939325871,3.6,1.8973665961010275,2.5,4
1.00369e+20,,,5.0,,1.0,0
1.0036983653945677e+20,0.0,0.08483424569977714,4.923076923076923,0.2773500981126146,13.0,5
1.0037633585642468e+20,0.0,0.0,5.0,0.0,0.5,0
1.00379e+20,,,2.0,,1.0,1
1.0037987315629154e+20,0.0,0.0,3.8,1.1352924243950933,1.6666666666666667,2
1.0038026257053898e+20,0.0,0.0,4.7384615384615385,0.6193979707375915,6.5,12
1.0038125171592236e+20,0.0,0.0,4.4,1.3416407864998738,1.6666666666666667,3
1.0038219183227996e+20,0.0,0.0,4.857142857142857,0.3779644730092273,3.5,0
1.00383e+20,,,1.0,,1.0,1
1.0038591147324578e+20,0.0,0.0,3.875,1.5526475085202969,2.0,3
1.0038668353420086e+20,0.0,0.0,4.8,0.44721359549995787,5.0,0
1.00389e+20,,,3.0,,1.0,1
1.00391e+20,,,3.0,,1.0,1
1.0039282310699155e+20,0.0,0.06326045193534256,4.75,0.6386663736585051,2.5,4
1.00393e+20,,,4.0,,1.0,0
1.00397e+20,,,3.0,,1.0,1
1.0039818927500222e+20,0.0,0.06118557972285562,3.375,1.2583057392117913,3.2,4
1.0039926319155288e+20,0.0,0.0,4.0,1.7320508075688772,1.5,1
1.0040058612900504e+20,0.0,0.0,4.083333333333333,0.7929614610987591,12.0,1
1.0040092486875392e+20,0.0,0.15214984509095136,1.3333333333333333,0.9999999999999999,0.75,8
1.0040536616459092e+20,0.0,0.0,5.0,0.0,1.5,0
1.00406e+20,,,4.0,,1.0,0
1.004085615563734e+20,0.0,0.0,4.5,1.224744871391589,1.2,0
1.004136399668669e+20,0.0,0.0,5.0,0.0,1.1428571428571428,0
1.00415e+20,,,3.0,,1.0,1
1.0041867949026628e+20,0.0,0.2514119322436492,3.6666666666666665,2.3094010767585034,0.42857142857142855,1
1.004186855586918e+20,0.0,0.0,3.1818181818181817,2.088931871468374,5.5,3
1.0042073853461615e+20,0.0,0.0,4.5,0.5773502691896257,4.0,1
1.00422e+20,,,1.0,,1.0,1
1.0042257792397645e+20,0.0,0.0,4.444444444444445,1.130388330520878,3.0,1
1.0042460817531324e+20,0.0,0.0,4.2,1.3038404810405297,0.5555555555555556,1
1.0042489070547404e+20,0.016619573141981727,0.28004275549628815,5.0,0.0,2.0,2
1.0042504015881612e+20,0.0,0.0,4.2,1.6865480854231356,10.0,7
1.004275627706384e+20,0.0,0.0,5.0,0.0,8.0,2
1.0042852021830664e+20,0.0,0.0,3.619565217391304,1.0254175381609603,13.142857142857142,31
1.00431e+20,,,2.0,,1.0,1
1.0043239206852094e+20,0.0,0.0,3.8048780487804876,1.2692421399229137,5.857142857142857,6
1.004324903395718e+20,0.0,0.0,4.555555555555555,0.8819171036881969,9.0,1
1.00433e+20,,,1.0,,1.0,1
1.0043344497671188e+20,0.0,0.0,5.0,0.0,0.8,0
1.004339678867004e+20,,,1.0,,1.0,0
1.004343900848272e+20,0.0,0.0,5.0,0.0,4.0,0
1.0044001684696364e+20,0.0,0.0,4.555555555555555,1.3333333333333333,2.25,1
1.004422058814319e+20,0.0,1.0,4.4,0.894427190999916,1.25,0
1.0045077156421924e+20,,,5.0,,1.0,0
1.0045270139729687e+20,,,1.0,,1.0,0
1.00454e+20,,,3.0,,1.0,0
1.0045451263653532e+20,0.0,0.0,5.0,0.0,0.8571428571428571,0
1.0045752861977131e+20,0.0,1.0,5.0,0.0,0.6666666666666666,0
1.0045894530754124e+20,0.0,0.0,5.0,0.0,1.1428571428571428,0
1.0046e+20,,,1.0,,1.0,1
1.0046534559648296e+20,0.0,0.0,4.777777777777778,0.44095855184409843,9.0,0
1.0046571402138527e+20,0.0,0.0,4.6,1.2649110640673518,3.3333333333333335,1
1.00472e+20,,,3.0,,1.0,1
1.004737778209474e+20,0.0,0.0,5.0,0.0,1.2857142857142858,0
1.0047392422950214e+20,0.0,0.0,2.75,1.9086270308410553,1.0,1
1.00474e+20,,,2.0,,1.0,1
1.0047750150236706e+20,0.0,0.0,5.0,0.0,14.666666666666666,1
1.0047782683747608e+20,0.0,1.0,3.875,1.6420805617960925,4.0,0
1.004788663567125e+20,0.0,1.0,3.6666666666666665,2.3094010767585034,0.6,0
1.0048026947362016e+20,0.0,0.0,3.75,1.2154310870109941,4.0,2
1.0048028255375176e+20,0.0,0.0,4.777777777777778,0.6666666666666666,4.5,0
1.004816821156876e+20,0.0,0.0,4.25,0.9574271077563381,2.0,0
1.0048376943181727e+20,0.0,0.0,3.4,2.1908902300206643,1.6666666666666667,2
1.0048380602253753e+20,0.0,0.0,4.363636363636363,0.8090398349558905,11.0,0
1.0048480405074792e+20,,,5.0,,1.0,0
1.0048494090232706e+20,,,4.0,,1.0,0
1.004859426396858e+20,0.0,1.0,4.2,1.7888543819998317,0.5,0
1.0048730145254924e+20,0.0,0.0,4.8,0.6324555320336761,10.0,1
1.0049313435543749e+20,0.0,0.0,5.0,0.0,4.0,0
1.0049453794439007e+20,0.0,0.0,4.4,1.0749676997731399,10.0,1
1.0049465177762347e+20,0.0,0.0,3.1818181818181817,1.9400093720485898,11.0,5
1.0049486628327278e+20,0.0,0.0,3.5126050420168067,1.4778909974397119,23.8,26
1.00496e+20,,,2.0,,1.0,1
1.0049680917367955e+20,0.0,0.0,5.0,0.0,1.3333333333333333,1
1.0050155325471988e+20,,,4.5,0.7071067811865476,0.2857142857142857,0
1.0050279288711176e+20,0.028077086880196542,1.0,3.6666666666666665,2.3094010767585034,0.5,0
1.0050350771733558e+20,0.0,0.0,3.2222222222222223,2.1081851067789197,2.25,3
1.0050472391574797e+20,0.0,0.0,4.666666666666667,0.9999999999999999,3.0,0
1.0050628077132317e+20,0.0,0.0,3.5555555555555554,1.0137937550497031,1.125,2
1.0050776200410328e+20,0.0,1.0,5.0,0.0,4.5,0
1.00512e+20,,,2.0,,1.0,1
1.0051404770718756e+20,,,1.0,,1.0,1
1.005166319167267e+20,0.0,0.0,2.6,2.1908902300206643,1.6666666666666667,2
1.0051754307348064e+20,0.0,1.0,5.0,0.0,1.8,0
1.0051836337521444e+20,0.0,0.0,3.1666666666666665,2.041241452319315,3.0,3
1.0051848634883111e+20,,,5.0,0.0,2.0,0
1.005188781881435e+20,0.0,0.0,3.0,2.088931871468374,2.4,4
1.0052065512816632e+20,0.0,0.0,5.0,0.0,2.5,0
1.0052091341441629e+20,0.0,0.0,5.0,0.0,4.0,1
1.0052126798131518e+20,0.0,0.0,4.75,0.7071067811865476,1.0,1
1.0052253500092572e+20,0.0,0.0,5.0,0.0,2.0,0
1.005231510385599e+20,0.0,1.0,4.555555555555555,0.5270462766947298,9.0,0
1.00528062278416e+20,0.0,1.0,3.4,1.8973665961010278,3.3333333333333335,0
1.0052834168468872e+20,0.0,0.0,4.4,0.8944271909999161,1.25,0
1.0053094758834645e+20,0.0,0.0,5.0,0.0,2.5,4
1.005331701800356e+20,0.0,0.0,4.875,0.35355339059327373,1.1428571428571428,0
1.0053352333913268e+20,,,5.0,0.0,1.0,0
1.0053642986448942e+20,0.0,1.0,5.0,0.0,1.3333333333333333,0
1.0053682276674688e+20,0.0,0.0,2.875,1.8850918886280923,2.0,1
1.0053690847541445e+20,0.0,0.0,4.5,1.0047059083453977,7.714285714285714,4
1.0053698140624332e+20,0.0,0.0,3.6666666666666665,2.065591117977289,6.0,3
1.005376523717813e+20,0.0,0.0,3.111111111111111,1.4529663145135578,9.0,2
1.005382832812354e+20,0.0,0.0,3.0,2.1908902300206643,1.0,0
1.0054376508114964e+20,0.0,0.0,5.0,0.0,5.0,0
1.0054737329970717e+20,0.0,0.0,5.0,0.0,3.0,0
1.0054774885408976e+20,0.0,0.0,4.625,1.0606601717798212,4.0,2
1.0055001539405178e+20,,,5.0,,1.0,0
1.0055030393896863e+20,0.0,0.0,5.0,0.0,18.75,7
1.0055247894361548e+20,0.0,0.0,3.0,1.4142135623730951,12.0,5
1.0055675713116665e+20,,,5.0,,1.0,0
1.00557e+20,,,1.0,,1.0,1
1.0055775788269424e+20,0.0,0.0,5.0,0.0,4.333333333333333,3
1.0056075231063989e+20,0.0,0.0,4.2,1.7888543819998317,1.6666666666666667,1
1.0056114003152708e+20,0.0,0.3277417603754788,4.0,2.0,0.8,1
1.0056393038820768e+20,0.0,0.0,5.0,0.0,5.5,6
1.00564e+20,,,1.0,,1.0,1
1.005651319249663e+20,0.0,0.14957479719137193,5.0,0.0,1.0,0
1.005655124359729e+20,0.0,0.0,5.0,0.0,4.0,4
1.0057289863596876e+20,0.0,0.0,4.2,1.7888543819998317,2.5,0
1.005761911251549e+20,0.0,0.0,2.4,1.5023790657297036,3.75,11
1.0057698110189909e+20,0.0,0.0,4.75,0.7071067811865476,2.6666666666666665,2
1.0057956408444889e+20,,,5.0,,1.0,0
1.0058027588656724e+20,0.0,0.12961666402694147,5.0,0.0,1.3333333333333333,0
1.005860090035108e+20,0.0,0.274714160313125,4.5,1.0,2.0,1
1.0058656550986334e+20,0.0,0.13689306019501102,2.7777777777777777,2.1081851067789197,2.25,4
1.0059e+20,,,5.0,,1.0,0
1.0059184106243133e+20,0.0,0.0,4.888888888888889,0.3333333333333333,9.0,1
1.0059195290762224e+20,,,3.0,2.8284271247461903,0.4,2
1.0059272045498352e+20,0.0,0.0,4.454545454545454,0.8201995322647244,11.0,0
1.006006279094496e+20,0.0,0.0,5.0,0.0,4.0,0
1.0060145164132283e+20,0.021759971182705565,0.0,5.0,0.0,0.8,0
1.0060300714535508e+20,0.0,0.0,4.111111111111111,1.536590742882148,0.6923076923076923,1
1.00605e+20,,,2.0,,1.0,1
1.0060513331219589e+20,0.0,0.0,4.555555555555555,1.3333333333333333,4.5,3
1.0060646802928694e+20,,,5.0,0.0,0.5,0
1.00613e+20,,,1.0,,1.0,1
1.006133224116822e+20,0.0,0.12705886038278477,4.75,0.4629100498862757,2.6666666666666665,0
1.0061793344019145e+20,0.0,0.12150491130799247,3.3333333333333335,1.8618986725025255,1.0,2
1.006192635181442e+20,0.11986698799212032,0.0,5.0,0.0,3.0,1
1.0062259799214712e+20,0.0,0.0,4.8,0.44721359549995787,1.25,0
